x, y, z, nx, ny, nz, score, idx
21.56793212890625, 7.538932323455811, 37.59036254882812, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.3619889914989471, 19
5.048848628997803, 17.34919738769531, 23.86194038391113, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 0.5022569298744202, 24
38.96651458740234, 7.261208534240723, 10.91253566741943, -0.4319438934326172, -0.8857031464576721, -0.170159712433815, 0.2395901679992676, 47
22.48203277587891, 10.81287860870361, 36.20279693603516, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 1, 52
16.37840843200684, 7.164868831634521, 26.5324535369873, -0.2728164196014404, -0.9616470336914062, -0.02839265950024128, 0.2746484577655792, 53
15.78920650482178, 15.14840030670166, 39.55908966064453, 0.2694488763809204, 0.9630078673362732, 0.003624872770160437, 0.2070509940385818, 70
19.0771312713623, 5.272524833679199, 44.73258972167969, -0.2701812386512756, -0.9579153060913086, -0.09695499390363693, 0.3961877226829529, 79
11.35863971710205, 16.6284351348877, 48.18715286254883, 0.26709845662117, 0.9627968072891235, -0.04099650681018829, 0.355281263589859, 109
10.73908424377441, 16.75994300842285, 31.9823112487793, 0.2692484855651855, 0.9626555442810059, 0.02827723696827888, 0.3582821786403656, 126
11.30703830718994, 18.20043563842773, 10.60814762115479, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.4714933335781097, 151
3.27214527130127, 11.97854900360107, 47.16374206542969, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 155
7.560492515563965, 17.5422191619873, 44.20566940307617, 0.2681959271430969, 0.9627863168716431, -0.0333699993789196, 0.4763825833797455, 176
3.307661056518555, 11.23279094696045, 42.83612060546875, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 186
34.83980178833008, 4.124891757965088, 28.61116600036621, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.4063496589660645, 195
12.17672729492188, 7.960797309875488, 35.67270278930664, -0.2714017033576965, -0.960635781288147, -0.05932967364788055, 1, 208
9.56312084197998, 17.74423789978027, 18.6771183013916, 0.2671797573566437, 0.9600574374198914, 0.08309418708086014, 1, 223
35.91810989379883, 8.795428276062012, 10.64474868774414, -0.4241040050983429, -0.8901841640472412, -0.1664572060108185, 0.2916830778121948, 228
4.84410572052002, 15.17793369293213, 28.18559265136719, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 0.29043909907341, 282
9.987071990966797, 8.590264320373535, 35.56904602050781, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 0.8077728748321533, 308
22.96649742126465, 12.54801940917969, 8.60136890411377, 0.963361918926239, -0.2682018876075745, 0.001202699029818177, 1, 313
11.71591663360596, 16.32513236999512, 33.40171432495117, 0.270069420337677, 0.9628035426139832, 0.008477515541017056, 1, 329
14.67775726318359, 17.32572555541992, 9.482888221740723, 0.2680025100708008, 0.9545113444328308, 0.1307007223367691, 0.4510582387447357, 335
10.84813117980957, 8.792869567871094, 21.53144454956055, -0.2333201467990875, -0.9723646640777588, 0.008290563710033894, 1, 340
22.93347358703613, 12.42974758148193, 18.63003921508789, 0.963361918926239, -0.2682018876075745, 0.001202699029818177, 0.461375504732132, 364
8.720847129821777, 17.41822814941406, 46.47433853149414, 0.2676807940006256, 0.962405800819397, -0.04606599360704422, 0.3787882626056671, 369
21.14972305297852, 6.041060447692871, 42.80838394165039, 0.963361918926239, -0.2682018876075745, 0.001202699029818177, 1, 388
37.20213317871094, 5.138387680053711, 38.12423706054688, 0.438102513551712, 0.8987057209014893, 0.01985358819365501, 0.294664055109024, 399
14.76028060913086, 7.668665885925293, 22.69568252563477, -0.2735868394374847, -0.9618096947669983, -0.008511589840054512, 0.2421876639127731, 448
36.15002059936523, 4.936932563781738, 13.46467018127441, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.5596694350242615, 459
11.97131729125977, 17.30332374572754, 16.19022750854492, 0.2683789432048798, 0.9592300057411194, 0.08860357105731964, 1, 505
8.412121772766113, 13.38614368438721, 12.72506904602051, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.2737176716327667, 536
13.8025369644165, 7.794923782348633, 8.122490882873535, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 0.9254114031791687, 567
11.13001155853271, 8.710941314697266, 22.21185302734375, -0.2735803425312042, -0.9617869257926941, -0.01094321440905333, 1, 583
11.00430774688721, 8.715989112854004, 25.03215599060059, -0.274221658706665, -0.9616039991378784, -0.01096886675804853, 0.3311667144298553, 586
4.32708740234375, 10.77993869781494, 22.62972640991211, -0.270069420337677, -0.9628035426139832, -0.008477515541017056, 0.4469328224658966, 623
7.627929210662842, 9.754685401916504, 16.86773490905762, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 0.9618389010429382, 630
37.02204132080078, 7.746563911437988, 36.308349609375, -0.8949059247970581, 0.4370470643043518, 0.09018431603908539, 0.2860253155231476, 633
35.02687072753906, 5.399991989135742, 35.81600952148438, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.4457412362098694, 639
21.76371383666992, 8.240153312683105, 9.338854789733887, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.2293556481599808, 663
3.176380395889282, 9.79266357421875, 45.3293571472168, -0.2500914633274078, -0.9631727933883667, -0.09875407069921494, 1, 668
18.18036651611328, 14.556715965271, 38.21266174316406, -0.963361918926239, 0.2682018876075745, -0.001202699029818177, 0.6143339872360229, 673
21.6816349029541, 7.946170806884766, 31.31703186035156, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.229491114616394, 686
4.96518087387085, 12.54622650146484, 19.91744041442871, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 708
34.36348342895508, 3.31818675994873, 29.98403549194336, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.4133544266223907, 719
17.54819488525391, 15.93901252746582, 14.32111167907715, 0.2659005522727966, 0.9585390090942383, 0.1024689897894859, 0.203344315290451, 725
21.02372932434082, 10.26409530639648, 41.34415435791016, -0.2686465382575989, -0.9629568457603455, -0.02330723591148853, 0.5136114358901978, 740
4.193540096282959, 13.18387985229492, 36.77933502197266, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 748
3.220416069030762, 11.0648946762085, 43.55289459228516, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 754
11.42367172241211, 16.59079742431641, 47.73617172241211, 0.26709845662117, 0.9627968072891235, -0.04099650681018829, 0.3510596454143524, 768
20.88845252990723, 5.105297088623047, 43.81483459472656, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.6263862252235413, 773
3.497692108154297, 11.84024524688721, 42.47347640991211, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 783
9.98912525177002, 17.67153549194336, 18.15353775024414, 0.2671797573566437, 0.9600574374198914, 0.08309418708086014, 1, 784
14.87269496917725, 7.781969547271729, 14.99510383605957, -0.2663342654705048, -0.9634672403335571, 0.02822897769510746, 0.2490354031324387, 793
11.69515800476074, 16.29422760009766, 37.68178176879883, 0.267821729183197, 0.963431179523468, 0.008483042009174824, 0.3239159882068634, 798
14.81990146636963, 7.616942405700684, 10.05800247192383, -0.2706680595874786, -0.9616823196411133, 0.04365613684058189, 0.2726816534996033, 803
13.44049644470215, 8.216156959533691, 16.97228240966797, -0.2713283002376556, -0.9624245762825012, 0.01095046941190958, 0.2160106003284454, 808
14.24241352081299, 8.012508392333984, 20.29928970336914, -0.2682018876075745, -0.963361918926239, -0.001202699029818177, 1, 818
14.36848640441895, 7.909854888916016, 27.02097320556641, -0.2680132985115051, -0.9631345868110657, -0.02325229719281197, 0.2009968757629395, 826
12.41010093688965, 16.2014274597168, 42.88031768798828, -0.963361918926239, 0.2682018876075745, 0.001202699029818177, 0.720005214214325, 840
11.95117282867432, 18.2763557434082, 8.092330932617188, 0.2655491232872009, 0.9551842212677002, 0.1307928562164307, 0.2175313234329224, 841
7.14861011505127, 16.44838333129883, 49.1832160949707, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 1, 843
13.68602466583252, 7.592917919158936, 37.18000411987305, -0.2708067893981934, -0.9599019885063171, -0.07246942073106766, 0.6778604388237, 848
13.16344547271729, 7.736198902130127, 37.22919082641602, -0.2690193951129913, -0.9611444473266602, -0.06188709288835526, 1, 849
12.39599514007568, 7.712979316711426, 40.27257919311523, -0.2684391438961029, -0.9594451785087585, -0.08605465292930603, 0.7640162706375122, 854
8.048675537109375, 13.14719295501709, 34.96876525878906, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.2903085350990295, 855
7.086287498474121, 17.67340660095215, 31.18668365478516, 0.2681959271430969, 0.9627863168716431, 0.0333699993789196, 0.5488093495368958, 857
12.99978446960449, 7.18483304977417, 44.1097297668457, -0.270782858133316, -0.9574571251869202, -0.09976211190223694, 1, 861
21.61941146850586, 7.723312377929688, 26.51625823974609, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.4767618179321289, 867
19.33552551269531, 14.17744827270508, 35.12359237670898, 0.2694488763809204, 0.9630078673362732, 0.003624872770160437, 1, 879
15.8072566986084, 7.454103469848633, 12.82544040679932, -0.265876829624176, -0.9633397459983826, 0.03586245328187943, 0.271244078874588, 891
6.431470394134521, 13.89070892333984, 15.89032363891602, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.3969314396381378, 911
6.894692420959473, 18.15927124023438, 24.81305885314941, 0.2458196133375168, 0.9670568704605103, 0.06613421440124512, 0.2354112267494202, 915
5.507949352264404, 9.080763816833496, 44.70368576049805, -0.2683791220188141, -0.9581264853477478, -0.09983184933662415, 1, 924
16.04198455810547, 7.254448413848877, 31.86135673522949, -0.2647315263748169, -0.9632250070571899, -0.04598622769117355, 0.4435955584049225, 930
19.4653263092041, 5.423037528991699, 43.28927230834961, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 1, 934
14.59797382354736, 7.174340724945068, 39.33824920654297, -0.2659827470779419, -0.9608467817306519, -0.07763132452964783, 1, 940
8.793113708496094, 13.02672576904297, 29.25906944274902, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.2279460281133652, 941
14.71826362609863, 6.855198860168457, 42.59987258911133, -0.2659317851066589, -0.9596668481826782, -0.09121331572532654, 1, 945
16.51397895812988, 15.12172698974609, 33.039306640625, 0.269063800573349, 0.9630292654037476, 0.01339231617748737, 1, 952
21.54411125183105, 7.453621864318848, 21.0587272644043, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.3019287586212158, 956
23.14455223083496, 13.18573951721191, 9.866788864135742, 0.963361918926239, -0.2682018876075745, 0.001202699029818177, 1, 965
18.12030601501465, 6.827149868011475, 13.33605480194092, -0.2652447819709778, -0.9635170698165894, 0.03577720373868942, 0.245252937078476, 972
5.057439804077148, 12.72889232635498, 19.18489456176758, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 977
9.612156867980957, 9.154376029968262, 15.52858448028564, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 1, 982
10.78273677825928, 15.82612609863281, 50.70234298706055, 0.2682018876075745, 0.963361918926239, 0.001202699029818177, 0.2252432554960251, 984
18.22144317626953, 6.898234844207764, 21.62263107299805, -0.2688247859477997, -0.9631883502006531, -0.001205492299050093, 1, 988
16.69399833679199, 6.982188701629639, 33.60181045532227, -0.2647315263748169, -0.9632250070571899, -0.04598622769117355, 0.3308201134204865, 1011
16.87162208557129, 6.738760471343994, 36.71402359008789, -0.2660270035266876, -0.961983859539032, -0.06177878007292747, 0.3072015047073364, 1016
21.32810401916504, 10.28170585632324, 37.04930877685547, -0.2686465382575989, -0.9629568457603455, -0.02330723591148853, 0.4278743863105774, 1018
16.27690887451172, 6.704858779907227, 39.33676910400391, -0.2659827470779419, -0.9608467817306519, -0.07763132452964783, 1, 1023
16.51873779296875, 6.708329200744629, 38.4549674987793, -0.2659827470779419, -0.9608467817306519, -0.07763132452964783, 0.481593132019043, 1024
7.849510669708252, 13.2567834854126, 31.44147109985352, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.26201131939888, 1026
36.47372055053711, 5.434190273284912, 40.803466796875, 0.438102513551712, 0.8987057209014893, 0.01985358819365501, 0.3169696033000946, 1033
17.09439468383789, 6.857997417449951, 12.96951198577881, -0.2250740975141525, -0.9737162590026855, 0.03490453958511353, 0.2448973953723907, 1038
20.04981803894043, 6.390826225280762, 19.55236625671387, -0.2710593640804291, -0.9625619053840637, -0.001204708241857588, 0.4008896350860596, 1047
18.78615379333496, 6.717371940612793, 25.32957458496094, -0.2651134133338928, -0.9639377593994141, -0.02321269549429417, 0.3586581349372864, 1060
19.14166069030762, 5.853952407836914, 39.99322509765625, -0.2684391438961029, -0.9594451785087585, -0.08605465292930603, 0.2851288914680481, 1088
17.85810089111328, 6.175794124603271, 40.41822814941406, -0.2690024673938751, -0.9599946141242981, -0.07776848971843719, 0.2598151862621307, 1089
21.6622371673584, 7.876705646514893, 29.29499053955078, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.3190234899520874, 1091
12.31740283966064, 8.503084182739258, 15.23489761352539, -0.2692484855651855, -0.9626555442810059, 0.02827723696827888, 0.3504083156585693, 1105
13.02337455749512, 8.259461402893066, 13.73391437530518, -0.2705091536045074, -0.9622220396995544, 0.0308800395578146, 0.3235551118850708, 1107
12.92379093170166, 8.248907089233398, 12.5049934387207, -0.2705091536045074, -0.9622220396995544, 0.0308800395578146, 0.3344303667545319, 1109
12.78317832946777, 8.419366836547852, 19.37793159484863, -0.2682018876075745, -0.963361918926239, 0.001202699029818177, 1, 1128
9.30577278137207, 9.299468994140625, 21.68788719177246, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 0.5584163069725037, 1129
12.33779335021973, 8.478541374206543, 26.91864776611328, -0.2702974081039429, -0.9625523686408997, -0.02079210989177227, 0.2280639857053757, 1136
11.22404003143311, 8.680397987365723, 30.01470756530762, -0.2688125669956207, -0.9625223875045776, -0.03592425957322121, 0.2838677167892456, 1145
21.88691902160645, 8.681422233581543, 34.92887115478516, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 1, 1151
35.84494018554688, 5.053805828094482, 19.46392631530762, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.2973915636539459, 1164
10.44701480865479, 16.76492500305176, 45.07254028320312, 0.2681959271430969, 0.9627863168716431, -0.0333699993789196, 0.2823549509048462, 1166
11.20941734313965, 7.545878887176514, 45.43313980102539, -0.270782858133316, -0.9574571251869202, -0.09976211190223694, 1, 1170
8.74162483215332, 18.36121940612793, 14.60842895507812, 0.2659005522727966, 0.9585390090942383, 0.1024689897894859, 0.3464397192001343, 1178
17.92827987670898, 14.57514572143555, 34.53818130493164, 0.270069420337677, 0.9628035426139832, 0.008477515541017056, 0.8192427754402161, 1179
11.72390174865723, 8.560275077819824, 11.95611095428467, 0.9614858627319336, -0.2695168852806091, 0.05390337854623795, 1, 1182
9.04300594329834, 13.1879358291626, 14.16662406921387, 0.2690542340278625, 0.9629949927330017, 0.01582671888172626, 0.2096239328384399, 1185
21.21085548400879, 6.260034084320068, 34.10921859741211, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 1, 1190
10.6147928237915, 9.012249946594238, 17.61198806762695, -0.2684421837329865, -0.9632337689399719, 0.01093203481286764, 0.4174163043498993, 1199
10.31338691711426, 9.090115547180176, 24.58790588378906, -0.270069420337677, -0.9628035426139832, -0.008477515541017056, 0.2931078672409058, 1212
8.004980087280273, 19.5650463104248, 6.786659240722656, 0.266706109046936, 0.9540383219718933, 0.1366703063249588, 0.4103001654148102, 1213
9.814391136169434, 9.221501350402832, 25.11342430114746, -0.2674100399017334, -0.9634087085723877, -0.01831575483083725, 0.2769885063171387, 1215
9.019881248474121, 9.210993766784668, 31.87510871887207, -0.2682919800281525, -0.9621075391769409, -0.04866691678762436, 0.4135499596595764, 1223
4.099182605743408, 13.1745433807373, 38.40840911865234, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 1250
8.322664260864258, 8.304204940795898, 45.88189315795898, -0.2658289968967438, -0.9582810997962952, -0.1050348654389381, 1, 1253
8.389620780944824, 9.400612831115723, 9.755804061889648, -0.2723806798458099, -0.9614167213439941, 0.03855616971850395, 0.354650467634201, 1266
8.691505432128906, 9.519768714904785, 15.31939220428467, -0.2696752846240997, -0.9627773761749268, 0.01830375194549561, 0.4061650931835175, 1276
6.287396907806396, 8.789262771606445, 46.63918685913086, -0.2658289968967438, -0.9582810997962952, -0.1050348654389381, 1, 1287
6.283040523529053, 8.872188568115234, 45.89230346679688, -0.2658289968967438, -0.9582810997962952, -0.1050348654389381, 1, 1289
16.72832679748535, 16.79325866699219, 9.455509185791016, -0.963361918926239, 0.2682018876075745, -0.001202699029818177, 0.559364914894104, 1304
9.672887802124023, 9.006525039672852, 13.51545810699463, -0.3382361531257629, -0.9406794309616089, 0.02680362015962601, 0.3999162614345551, 1307
7.427351951599121, 9.495318412780762, 34.85122680664062, -0.2707450091838837, -0.9608299136161804, -0.05918611586093903, 0.2688327431678772, 1308
7.871119976043701, 9.654335975646973, 29.03244209289551, -0.2711087763309479, -0.9618790149688721, -0.03590024635195732, 1, 1317
21.56693840026855, 10.05719947814941, 43.65620040893555, -0.2686465382575989, -0.9629568457603455, -0.02330723591148853, 0.4846199750900269, 1322
6.941144943237305, 9.609085083007812, 6.185359001159668, -0.2701680958271027, -0.9612957835197449, 0.05403361842036247, 0.3039272725582123, 1338
8.034017562866211, 17.33825492858887, 41.54235076904297, 0.2696752846240997, 0.9627773761749268, -0.01830375194549561, 0.9913493990898132, 1341
6.646463394165039, 10.08579349517822, 15.12002372741699, -0.2698872685432434, -0.9624746441841125, 0.02834432385861874, 0.9802094697952271, 1354
5.42267370223999, 9.512270927429199, 41.92203521728516, -0.2708203494548798, -0.9587810635566711, -0.08599508553743362, 1, 1373
5.283241271972656, 9.925788879394531, 37.38777542114258, -0.2708067893981934, -0.9599019885063171, -0.07246942073106766, 0.4291760623455048, 1377
6.159150123596191, 10.05861759185791, 30.92951583862305, -0.2676807940006256, -0.962405800819397, -0.04606599360704422, 0.2898758947849274, 1389
6.005730628967285, 10.11348915100098, 30.67732048034668, -0.2711087763309479, -0.9618790149688721, -0.03590024635195732, 1, 1391
5.719173431396484, 10.28360557556152, 28.23122596740723, -0.2681959271430969, -0.9627863168716431, -0.0333699993789196, 0.4874013066291809, 1394
5.859697341918945, 10.36061668395996, 21.53019905090332, -0.270069420337677, -0.9628035426139832, -0.008477515541017056, 0.3403394520282745, 1408
5.940743923187256, 10.33783912658691, 20.44336700439453, -0.2672024369239807, -0.9636214971542358, 0.006045304238796234, 0.5171295404434204, 1412
5.859999179840088, 10.34567356109619, 18.22426986694336, -0.267821729183197, -0.963431179523468, 0.008483042009174824, 0.5242905616760254, 1415
36.92351150512695, 10.94843864440918, 19.62435150146484, -0.8949059247970581, 0.4370470643043518, 0.09018431603908539, 0.2290234714746475, 1420
36.84273910522461, 5.677026748657227, 17.77561569213867, 0.4382235407829285, 0.8988188505172729, 0.009211906231939793, 0.294752448797226, 1436
5.281556129455566, 13.7508544921875, 20.27189445495605, -0.9614858627319336, 0.2695168852806091, -0.05390337854623795, 1, 1448
22.79475784301758, 11.93291282653809, 17.6572322845459, 0.963361918926239, -0.2682018876075745, -0.001202699029818177, 0.3807111382484436, 1471
16.51479911804199, 16.02847671508789, 16.76461791992188, -0.963361918926239, 0.2682018876075745, 0.001202699029818177, 0.5543234348297119, 1487
17.81125259399414, 6.180716514587402, 38.45377731323242, -0.2708067893981934, -0.9599019885063171, -0.07246942073106766, 1, 1490
35.19566345214844, 3.882411241531372, 20.75543403625488, -0.897208034992218, 0.4384239017963409, -0.05293663218617439, 0.3807654082775116, 1520
4.295439720153809, 20.12799453735352, 7.393010139465332, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 1, 1530
5.777027606964111, 14.61606597900391, 39.92181777954102, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 1, 1535
6.443593502044678, 17.61222648620605, 38.09128189086914, -0.9592300057411194, 0.2683789432048798, 0.08860357105731964, 1, 1540
36.33886337280273, 8.672846794128418, 24.90268135070801, -0.8949059247970581, 0.4370470643043518, 0.09018431603908539, 0.4908294379711151, 1568
9.14512825012207, 17.79013442993164, 19.50722885131836, 0.2671797573566437, 0.9600574374198914, 0.08309418708086014, 0.7085608839988708, 1587
